EV,Win %,Pick %,Team,Opponent,Future Value (Stars),Year,Week
0.57,31.6%,0.0%,GB,KC,2.0,2023,13
0.42,22.8%,0.0%,WAS,MIA,0.0,2023,13
0.38,21.4%,0.0%,SEA,DAL,0.5,2023,13
1.4,87.0%,4.2%,SF,SEA,4.5,2023,14
1.39,86.0%,3.2%,MIA,TEN,1.5,2023,14
1.14,74.7%,12.3%,BAL,LAR,1.5,2023,14
1.03,62.9%,0.0%,DAL,PHI,1.5,2023,14
1.01,68.2%,14.1%,NO,CAR,1.5,2023,14
1.01,69.2%,16.6%,PIT,NE,0.0,2023,14
0.99,61.0%,0.5%,LAC,DEN,0.0,2023,14
0.97,59.9%,0.9%,DET,CHI,1.5,2023,14
0.95,58.4%,1.1%,CIN,IND,1.0,2023,14
0.94,58.2%,0.8%,MIN,LV,0.5,2023,14
0.92,68.5%,27.9%,GB,NYG,1.0,2023,14
0.91,56.1%,0.7%,CLE,JAX,1.0,2023,14
0.89,61.0%,14.5%,HOU,NYJ,0.5,2023,14
0.89,54.7%,0.6%,ATL,TB,0.5,2023,14
0.88,54.1%,0.1%,KC,BUF,2.5,2023,14
0.75,45.9%,0.0%,BUF,KC,1.5,2023,14
0.74,45.3%,0.1%,TB,ATL,0.0,2023,14
0.74,39.0%,0.7%,NYJ,HOU,0.0,2023,14
0.72,43.9%,0.1%,JAX,CLE,1.5,2023,14
0.71,31.5%,0.2%,NYG,GB,0.0,2023,14
0.69,41.8%,0.1%,LV,MIN,0.5,2023,14
0.68,41.6%,0.5%,IND,CIN,1.0,2023,14
0.66,40.1%,0.0%,CHI,DET,0.5,2023,14
0.64,39.0%,0.2%,DEN,LAC,0.5,2023,14
0.62,30.8%,0.1%,NE,PIT,0.5,2023,14
0.62,31.8%,0.1%,CAR,NO,0.0,2023,14
0.6,37.1%,0.2%,PHI,DAL,5.0,2023,14
0.5,25.3%,0.1%,LAR,BAL,2.0,2023,14
0.24,14.0%,0.1%,TEN,MIA,0.0,2023,14
0.23,13.0%,0.0%,SEA,SF,0.5,2023,14
1.32,83.5%,8.0%,SF,ARI,4.0,2023,15
1.23,79.3%,9.7%,KC,NE,2.5,2023,15
1.2,75.1%,2.3%,MIA,NYJ,0.5,2023,15
1.09,69.7%,5.0%,NO,NYG,0.5,2023,15
1.09,67.5%,0.8%,DET,DEN,1.5,2023,15
1.05,66.6%,3.8%,PHI,SEA,5.0,2023,15
1.04,64.5%,0.8%,BAL,JAX,1.5,2023,15
1.0,63.6%,4.5%,GB,TB,1.5,2023,15
0.95,60.1%,3.3%,TEN,HOU,0.0,2023,15
0.95,72.7%,34.4%,LAR,WAS,1.5,2023,15
0.94,58.2%,1.5%,LV,LAC,0.5,2023,15
0.92,59.8%,6.7%,CIN,MIN,1.0,2023,15
0.9,56.9%,2.5%,CLE,CHI,1.0,2023,15
0.9,55.6%,0.1%,BUF,DAL,3.0,2023,15
0.86,53.2%,0.7%,IND,PIT,0.5,2023,15
0.83,57.1%,12.6%,ATL,CAR,0.0,2023,15
0.79,42.9%,0.2%,CAR,ATL,0.0,2023,15
0.76,46.8%,0.2%,PIT,IND,0.0,2023,15
0.72,44.4%,0.1%,DAL,BUF,1.5,2023,15
0.72,43.1%,0.2%,CHI,CLE,1.0,2023,15
0.7,40.2%,0.3%,MIN,CIN,0.5,2023,15
0.68,41.8%,0.8%,LAC,LV,0.0,2023,15
0.67,27.3%,0.1%,WAS,LAR,0.0,2023,15
0.67,39.9%,0.6%,HOU,TEN,0.5,2023,15
0.62,36.4%,0.3%,TB,GB,0.0,2023,15
0.58,35.5%,0.2%,JAX,BAL,1.5,2023,15
0.57,33.4%,0.0%,SEA,PHI,1.0,2023,15
0.53,32.5%,0.1%,DEN,DET,1.0,2023,15
0.52,30.3%,0.0%,NYG,NO,0.0,2023,15
0.42,24.9%,0.1%,NYJ,MIA,0.5,2023,15
0.39,20.7%,0.2%,NE,KC,0.5,2023,15
0.3,16.5%,0.1%,ARI,SF,0.0,2023,15
1.19,82.8%,3.5%,KC,LV,2.5,2023,16
1.18,84.4%,12.1%,BUF,LAC,2.5,2023,16
1.1,84.9%,30.8%,PHI,NYG,5.0,2023,16
1.03,70.6%,0.2%,SF,BAL,4.5,2023,16
0.96,67.2%,3.3%,CHI,ARI,0.5,2023,16
0.94,65.2%,1.8%,LAR,NO,1.5,2023,16
0.93,74.3%,28.4%,DEN,NE,1.0,2023,16
0.86,64.0%,12.6%,GB,CAR,1.0,2023,16
0.85,58.6%,0.6%,SEA,TEN,2.0,2023,16
0.85,58.4%,0.8%,ATL,IND,0.0,2023,16
0.84,58.2%,0.7%,NYJ,WAS,0.0,2023,16
0.84,57.5%,0.4%,CLE,HOU,1.5,2023,16
0.82,56.9%,1.0%,CIN,PIT,0.5,2023,16
0.81,55.9%,0.3%,DET,MIN,1.5,2023,16
0.79,54.5%,0.0%,MIA,DAL,0.5,2023,16
0.78,53.9%,0.3%,JAX,TB,1.5,2023,16
0.67,46.1%,0.2%,TB,JAX,1.5,2023,16
0.66,45.5%,0.1%,DAL,MIA,3.5,2023,16
0.64,44.1%,0.2%,MIN,DET,0.5,2023,16
0.63,43.1%,0.2%,PIT,CIN,0.0,2023,16
0.62,42.5%,0.3%,HOU,CLE,1.0,2023,16
0.61,41.8%,0.1%,WAS,NYJ,0.0,2023,16
0.61,41.6%,0.5%,IND,ATL,1.5,2023,16
0.61,41.4%,0.2%,TEN,SEA,0.0,2023,16
0.6,36.0%,0.1%,CAR,GB,0.0,2023,16
0.53,25.7%,0.4%,NE,DEN,0.5,2023,16
0.52,34.8%,0.1%,NO,LAR,0.5,2023,16
0.5,32.8%,0.3%,ARI,CHI,0.0,2023,16
0.43,29.4%,0.1%,BAL,SF,2.5,2023,16
0.35,15.1%,0.1%,NYG,PHI,0.0,2023,16
0.28,15.6%,0.0%,LAC,BUF,0.0,2023,16
0.26,17.2%,0.1%,LV,KC,0.5,2023,16
1.27,87.8%,9.5%,BUF,NE,1.5,2023,17
1.27,86.9%,4.5%,SF,WAS,1.5,2023,17
1.19,84.2%,15.6%,PHI,ARI,2.5,2023,17
1.1,74.3%,0.9%,KC,CIN,0.0,2023,17
1.02,73.5%,13.2%,CLE,NYJ,0.0,2023,17
1.01,70.7%,6.5%,LAR,NYG,0.0,2023,17
0.98,66.0%,0.3%,DAL,DET,5.0,2023,17
0.97,65.7%,1.0%,SEA,PIT,1.0,2023,17
0.92,67.0%,13.8%,HOU,TEN,0.5,2023,17
0.91,62.3%,2.6%,IND,LV,0.0,2023,17
0.9,63.3%,6.2%,DEN,LAC,0.0,2023,17
0.89,60.6%,0.9%,BAL,MIA,0.0,2023,17
0.88,64.3%,13.3%,JAX,CAR,2.5,2023,17
0.83,57.2%,2.6%,TB,NO,3.0,2023,17
0.83,56.9%,2.9%,CHI,ATL,0.0,2023,17
0.76,50.8%,0.3%,GB,MIN,1.5,2023,17
0.72,49.2%,2.1%,MIN,GB,0.0,2023,17
0.65,43.1%,0.4%,ATL,CHI,0.0,2023,17
0.65,42.8%,0.2%,NO,TB,1.5,2023,17
0.6,35.7%,0.1%,CAR,JAX,0.0,2023,17
0.59,39.4%,0.1%,MIA,BAL,0.0,2023,17
0.57,36.7%,0.4%,LAC,DEN,1.5,2023,17
0.57,37.7%,1.0%,LV,IND,1.0,2023,17
0.56,33.0%,0.4%,TEN,HOU,0.0,2023,17
0.51,34.3%,0.3%,PIT,SEA,2.0,2023,17
0.5,34.0%,0.0%,DET,DAL,1.5,2023,17
0.46,29.3%,0.4%,NYG,LAR,0.0,2023,17
0.46,26.5%,0.3%,NYJ,CLE,0.0,2023,17
0.38,25.7%,0.1%,CIN,KC,2.5,2023,17
0.29,15.8%,0.1%,ARI,PHI,0.0,2023,17
0.21,13.1%,0.1%,WAS,SF,0.0,2023,17
0.21,12.2%,0.1%,NE,BUF,1.0,2023,17
1.42,84.9%,7.5%,DAL,WAS,0.0,2023,18
1.2,75.1%,13.4%,CIN,CLE,0.0,2023,18
1.17,69.1%,0.8%,SF,LAR,0.0,2023,18
1.12,66.5%,2.3%,PHI,NYG,0.0,2023,18
1.09,64.4%,2.0%,DET,MIN,0.0,2023,18
1.06,62.1%,0.5%,LAC,KC,0.0,2023,18
1.03,62.2%,4.0%,JAX,TEN,0.0,2023,18
1.02,59.1%,1.9%,PIT,BAL,0.0,2023,18
1.0,62.1%,7.7%,LV,DEN,0.0,2023,18
0.99,60.0%,3.9%,NO,ATL,0.0,2023,18
0.98,57.4%,1.0%,SEA,ARI,0.0,2023,18
0.97,56.9%,0.4%,BUF,MIA,0.0,2023,18
0.94,66.1%,25.4%,TB,CAR,0.0,2023,18
0.94,55.8%,2.4%,NE,NYJ,0.0,2023,18
0.9,52.5%,1.4%,HOU,IND,0.0,2023,18
0.86,57.4%,15.2%,GB,CHI,0.0,2023,18
0.84,42.6%,0.5%,CHI,GB,0.0,2023,18
0.81,47.5%,1.7%,IND,HOU,0.0,2023,18
0.77,44.2%,1.1%,NYJ,NE,0.0,2023,18
0.76,33.9%,1.1%,CAR,TB,0.0,2023,18
0.74,43.1%,0.2%,MIA,BUF,0.0,2023,18
0.73,42.6%,0.4%,ARI,SEA,0.0,2023,18
0.71,40.0%,0.2%,ATL,NO,0.0,2023,18
0.7,37.9%,0.4%,DEN,LV,0.0,2023,18
0.69,40.9%,2.7%,BAL,PIT,0.0,2023,18
0.68,37.8%,0.2%,TEN,JAX,0.0,2023,18
0.65,37.9%,0.7%,KC,LAC,0.0,2023,18
0.62,35.6%,0.1%,MIN,DET,0.0,2023,18
0.59,33.5%,0.3%,NYG,PHI,0.0,2023,18
0.53,30.9%,0.0%,LAR,SF,0.0,2023,18
0.51,24.9%,0.5%,CLE,CIN,0.0,2023,18
0.29,15.1%,0.1%,WAS,DAL,0.0,2023,18
1.07,72.3%,14.2%,BUF,ARI,2.0,2024,1
1.05,66.0%,1.9%,DET,LAR,3.0,2024,1
1.05,71.2%,14.1%,SEA,DEN,0.5,2024,1
1.03,65.0%,2.9%,SF,NYJ,5.0,2024,1
1.03,64.3%,2.0%,ATL,PIT,2.0,2024,1
1.01,64.4%,3.5%,CHI,TEN,1.5,2024,1
1.0,63.6%,3.2%,TB,WAS,1.0,2024,1
1.0,76.8%,37.7%,CIN,NE,3.0,2024,1
0.98,62.1%,2.7%,MIA,JAX,2.5,2024,1
0.95,63.4%,9.4%,NO,CAR,0.5,2024,1
0.95,59.5%,1.4%,HOU,IND,2.0,2024,1
0.94,58.5%,1.5%,LAC,LV,1.5,2024,1
0.92,57.2%,0.9%,KC,BAL,5.0,2024,1
0.89,54.8%,0.2%,CLE,DAL,1.5,2024,1
0.87,54.3%,0.7%,PHI,(n),3.5,2024,1
0.82,51.1%,1.0%,MIN,NYG,0.0,2024,1
0.79,48.9%,0.6%,NYG,MIN,0.0,2024,1
0.74,45.7%,0.1%,GB,(n),2.0,2024,1
0.73,45.2%,0.5%,DAL,CLE,3.0,2024,1
0.7,42.8%,0.2%,BAL,KC,4.0,2024,1
0.68,41.5%,0.1%,LV,LAC,0.5,2024,1
0.66,40.5%,0.1%,IND,HOU,1.0,2024,1
0.66,36.6%,0.1%,CAR,NO,0.0,2024,1
0.63,37.9%,0.0%,JAX,MIA,1.0,2024,1
0.62,23.2%,0.1%,NE,CIN,0.0,2024,1
0.61,36.4%,0.1%,WAS,TB,0.5,2024,1
0.6,35.6%,0.1%,TEN,CHI,0.0,2024,1
0.59,35.7%,0.2%,PIT,ATL,0.5,2024,1
0.59,35.0%,0.1%,NYJ,SF,3.0,2024,1
0.57,28.8%,0.1%,DEN,SEA,0.0,2024,1
0.56,34.0%,0.0%,LAR,DET,1.5,2024,1
0.55,27.7%,0.1%,ARI,BUF,0.5,2024,1
1.16,75.2%,5.7%,DET,TB,2.5,2024,2
1.12,71.5%,2.4%,KC,CIN,5.0,2024,2
1.09,70.9%,5.1%,DAL,NO,2.5,2024,2
1.06,78.6%,30.5%,BAL,LV,3.5,2024,2
1.04,70.3%,10.7%,HOU,CHI,2.0,2024,2
1.04,68.3%,6.8%,PHI,ATL,3.0,2024,2
1.02,65.6%,2.5%,SF,MIN,5.0,2024,2
0.98,63.3%,2.6%,NYJ,TEN,3.0,2024,2
0.95,60.4%,1.4%,JAX,CLE,1.0,2024,2
0.94,59.8%,0.9%,SEA,NE,1.0,2024,2
0.9,57.6%,1.2%,PIT,DEN,0.5,2024,2
0.89,56.2%,0.3%,MIA,BUF,2.0,2024,2
0.89,66.1%,23.1%,LAC,CAR,1.0,2024,2
0.87,56.0%,2.5%,IND,GB,1.0,2024,2
0.82,53.2%,2.6%,WAS,NYG,0.5,2024,2
0.79,50.0%,0.2%,ARI,LAR,0.5,2024,2
0.79,50.0%,0.4%,LAR,ARI,2.0,2024,2
0.76,46.8%,0.2%,NYG,WAS,0.0,2024,2
0.71,44.0%,0.1%,GB,IND,1.5,2024,2
0.7,33.9%,0.0%,CAR,LAC,0.0,2024,2
0.69,43.8%,0.2%,BUF,MIA,2.0,2024,2
0.68,42.4%,0.1%,DEN,PIT,0.0,2024,2
0.64,40.2%,0.1%,NE,SEA,0.0,2024,2
0.64,39.6%,0.0%,CLE,JAX,1.5,2024,2
0.6,36.7%,0.1%,TEN,NYJ,0.5,2024,2
0.56,34.4%,0.0%,MIN,SF,0.0,2024,2
0.55,31.7%,0.0%,ATL,PHI,2.0,2024,2
0.54,29.7%,0.0%,CHI,HOU,1.5,2024,2
0.52,21.4%,0.0%,LV,BAL,0.5,2024,2
0.49,29.1%,0.1%,NO,DAL,1.0,2024,2
0.47,28.5%,0.0%,CIN,KC,3.5,2024,2
0.43,24.8%,0.1%,TB,DET,1.0,2024,2
1.13,72.4%,6.1%,NYJ,NE,2.5,2024,3
1.12,74.7%,13.5%,CIN,WAS,3.0,2024,3
1.11,70.2%,3.4%,SF,LAR,4.5,2024,3
1.06,71.6%,14.3%,CLE,NYG,1.0,2024,3
1.03,66.2%,4.8%,BUF,JAX,2.0,2024,3
1.02,64.7%,3.4%,SEA,MIA,0.5,2024,3
0.97,60.6%,1.2%,KC,ATL,5.0,2024,3
0.96,68.5%,20.7%,LV,CAR,0.0,2024,3
0.96,59.4%,0.5%,TEN,GB,0.0,2024,3
0.94,58.4%,0.5%,DET,ARI,2.5,2024,3
0.93,69.6%,28.4%,TB,DEN,0.5,2024,3
0.92,56.8%,0.3%,PIT,LAC,0.5,2024,3
0.91,56.5%,0.4%,NO,PHI,0.5,2024,3
0.89,55.3%,0.5%,IND,CHI,1.0,2024,3
0.87,53.7%,0.2%,HOU,MIN,2.0,2024,3
0.85,52.5%,0.2%,BAL,DAL,3.5,2024,3
0.77,47.5%,0.1%,DAL,BAL,2.5,2024,3
0.75,46.3%,0.2%,MIN,HOU,0.0,2024,3
0.73,44.7%,0.2%,CHI,IND,1.5,2024,3
0.71,43.5%,0.1%,PHI,NO,3.0,2024,3
0.7,43.2%,0.1%,LAC,PIT,1.0,2024,3
0.69,30.4%,0.0%,DEN,TB,0.0,2024,3
0.67,41.6%,0.1%,ARI,DET,0.5,2024,3
0.66,40.6%,0.3%,GB,TEN,1.5,2024,3
0.66,31.5%,0.1%,CAR,LV,0.0,2024,3
0.65,39.4%,0.0%,ATL,KC,2.0,2024,3
0.6,35.3%,0.0%,MIA,SEA,2.0,2024,3
0.58,33.8%,0.0%,JAX,BUF,1.0,2024,3
0.56,28.4%,0.1%,NYG,CLE,0.0,2024,3
0.5,29.8%,0.0%,LAR,SF,1.5,2024,3
0.5,25.3%,0.0%,WAS,CIN,0.5,2024,3
0.49,27.6%,0.1%,NE,NYJ,0.0,2024,3
1.09,81.9%,29.6%,SF,NE,4.5,2024,4
1.07,73.6%,6.2%,KC,LAC,5.0,2024,4
1.04,77.1%,21.0%,NYJ,DEN,2.0,2024,4
0.99,66.4%,1.5%,DET,SEA,2.5,2024,4
0.98,67.1%,5.2%,CIN,CAR,3.0,2024,4
0.95,68.8%,13.1%,DAL,NYG,2.5,2024,4
0.95,68.4%,12.2%,HOU,JAX,1.5,2024,4
0.91,61.6%,1.8%,ARI,WAS,0.5,2024,4
0.9,60.0%,0.6%,CHI,LAR,1.5,2024,4
0.88,58.3%,0.4%,MIA,TEN,1.5,2024,4
0.87,57.9%,0.6%,CLE,LV,1.0,2024,4
0.86,57.2%,0.3%,ATL,NO,2.0,2024,4
0.86,56.9%,0.1%,BAL,BUF,4.0,2024,4
0.85,56.4%,0.3%,GB,MIN,2.0,2024,4
0.83,56.3%,2.8%,PIT,IND,0.5,2024,4
0.77,51.7%,0.4%,PHI,TB,3.0,2024,4
0.73,48.3%,0.1%,TB,PHI,1.0,2024,4
0.67,43.7%,0.1%,IND,PIT,1.0,2024,4
0.65,43.6%,0.5%,MIN,GB,0.5,2024,4
0.65,43.1%,0.3%,BUF,BAL,2.0,2024,4
0.64,42.8%,0.5%,NO,ATL,1.0,2024,4
0.63,42.1%,0.5%,LV,CLE,0.0,2024,4
0.63,41.7%,0.5%,TEN,MIA,0.0,2024,4
0.6,40.0%,0.9%,LAR,CHI,2.0,2024,4
0.59,38.4%,0.2%,WAS,ARI,0.5,2024,4
0.55,31.6%,0.0%,JAX,HOU,1.5,2024,4
0.55,31.2%,0.1%,NYG,DAL,0.0,2024,4
0.52,32.9%,0.2%,CAR,CIN,0.0,2024,4
0.51,33.6%,0.1%,SEA,DET,1.0,2024,4
0.46,22.9%,0.0%,DEN,NYJ,0.5,2024,4
0.43,26.4%,0.0%,LAC,KC,1.5,2024,4
0.42,18.1%,0.0%,NE,SF,0.0,2024,4
1.18,74.9%,14.7%,SF,ARI,3.5,2024,5
1.13,67.4%,4.4%,KC,NO,5.0,2024,5
1.09,64.1%,2.5%,JAX,IND,1.0,2024,5
1.03,64.2%,9.2%,CHI,CAR,0.5,2024,5
1.01,59.6%,2.3%,DEN,LV,0.5,2024,5
0.98,73.5%,37.3%,SEA,NYG,1.0,2024,5
0.97,58.6%,4.4%,GB,LAR,1.0,2024,5
0.97,55.9%,0.6%,ATL,TB,2.5,2024,5
0.97,56.0%,0.6%,PIT,DAL,1.0,2024,5
0.96,56.7%,2.0%,BAL,CIN,4.0,2024,5
0.95,54.5%,0.4%,MIA,NE,1.0,2024,5
0.93,56.5%,5.0%,MIN,(n),1.0,2024,5
0.92,53.2%,0.1%,HOU,BUF,2.5,2024,5
0.91,58.9%,12.4%,WAS,CLE,0.5,2024,5
0.82,41.1%,0.1%,CLE,WAS,0.0,2024,5
0.8,46.8%,0.6%,BUF,HOU,2.5,2024,5
0.8,43.5%,0.1%,NYJ,(n),1.5,2024,5
0.78,45.5%,1.4%,NE,MIA,0.0,2024,5
0.77,43.3%,0.1%,CIN,BAL,2.5,2024,5
0.76,44.0%,0.3%,DAL,PIT,1.5,2024,5
0.76,44.1%,0.9%,TB,ATL,1.5,2024,5
0.76,41.4%,0.1%,LAR,GB,0.5,2024,5
0.75,26.5%,0.0%,NYG,SEA,0.0,2024,5
0.72,40.4%,0.1%,LV,DEN,0.0,2024,5
0.7,35.8%,0.2%,CAR,CHI,0.0,2024,5
0.64,35.9%,0.4%,IND,JAX,1.0,2024,5
0.6,32.6%,0.1%,NO,KC,1.0,2024,5
0.55,25.1%,0.0%,ARI,SF,0.5,2024,5
1.15,73.1%,3.6%,BAL,WAS,3.5,2024,6
1.06,68.5%,6.3%,GB,ARI,1.0,2024,6
1.04,66.2%,3.0%,CIN,NYG,2.5,2024,6
1.02,63.8%,0.7%,DET,DAL,2.5,2024,6
1.02,64.0%,1.1%,SF,SEA,3.0,2024,6
1.02,77.7%,35.0%,PHI,CLE,2.5,2024,6
1.02,72.0%,19.4%,HOU,NE,1.5,2024,6
1.0,63.4%,2.4%,PIT,LV,1.0,2024,6
0.98,62.4%,2.7%,TB,NO,1.5,2024,6
0.97,69.5%,19.7%,ATL,CAR,2.0,2024,6
0.94,58.5%,0.4%,LAC,DEN,1.0,2024,6
0.89,55.3%,0.5%,TEN,IND,0.0,2024,6
0.87,53.4%,0.3%,JAX,(n),1.0,2024,6
0.83,51.9%,1.0%,BUF,NYJ,2.5,2024,6
0.78,48.1%,0.1%,NYJ,BUF,1.5,2024,6
0.74,46.6%,1.8%,CHI,(n),0.5,2024,6
0.72,44.7%,0.5%,IND,TEN,1.0,2024,6
0.67,41.5%,0.2%,DEN,LAC,0.5,2024,6
0.64,30.5%,0.2%,CAR,ATL,0.0,2024,6
0.63,37.6%,0.1%,NO,TB,0.5,2024,6
0.61,36.6%,0.1%,LV,PIT,0.0,2024,6
0.59,28.0%,0.1%,NE,HOU,0.0,2024,6
0.59,22.3%,0.1%,CLE,PHI,0.0,2024,6
0.59,36.0%,0.1%,SEA,SF,1.0,2024,6
0.59,36.2%,0.1%,DAL,DET,1.5,2024,6
0.57,33.8%,0.2%,NYG,CIN,0.0,2024,6
0.56,31.5%,0.1%,ARI,GB,0.5,2024,6
0.46,26.9%,0.1%,WAS,BAL,0.5,2024,6
1.06,73.7%,5.0%,JAX,(n),0.5,2024,7
1.03,74.7%,12.3%,LAR,LV,0.5,2024,7
1.02,80.8%,32.6%,WAS,CAR,0.5,2024,7
1.02,80.4%,32.5%,BUF,TEN,2.0,2024,7
0.98,66.2%,0.6%,BAL,TB,3.5,2024,7
0.96,68.0%,7.2%,CIN,CLE,2.0,2024,7
0.91,61.5%,0.3%,GB,HOU,1.0,2024,7
0.88,59.8%,1.1%,ATL,SEA,2.0,2024,7
0.88,60.2%,2.4%,PHI,NYG,2.5,2024,7
0.88,58.9%,0.3%,NYJ,PIT,2.0,2024,7
0.85,57.1%,0.1%,SF,KC,3.0,2024,7
0.85,57.3%,1.1%,DEN,NO,0.5,2024,7
0.84,57.7%,2.0%,IND,MIA,0.5,2024,7
0.79,53.2%,0.1%,MIN,DET,1.5,2024,7
0.77,52.2%,0.4%,LAC,ARI,1.5,2024,7
0.71,47.8%,0.2%,ARI,LAC,0.5,2024,7
0.69,46.8%,0.2%,DET,MIN,2.5,2024,7
0.64,42.3%,0.0%,MIA,IND,1.0,2024,7
0.64,42.7%,0.6%,NO,DEN,0.5,2024,7
0.64,42.9%,0.2%,KC,SF,5.0,2024,7
0.61,41.1%,0.4%,PIT,NYJ,1.0,2024,7
0.61,39.8%,0.1%,NYG,PHI,0.0,2024,7
0.61,40.2%,0.1%,SEA,ATL,0.5,2024,7
0.57,38.5%,0.1%,HOU,GB,1.5,2024,7
0.52,32.0%,0.0%,CLE,CIN,0.0,2024,7
0.51,33.8%,0.0%,TB,BAL,1.5,2024,7
0.47,19.6%,0.0%,TEN,BUF,0.0,2024,7
0.46,19.2%,0.0%,CAR,WAS,0.0,2024,7
0.45,25.3%,0.0%,LV,LAR,0.0,2024,7
0.42,26.3%,0.1%,NE,(n),0.0,2024,7
1.06,85.1%,27.6%,DEN,CAR,0.5,2024,8
1.05,78.4%,3.8%,KC,LV,5.0,2024,8
1.02,84.7%,35.0%,DET,TEN,3.0,2024,8
1.01,75.0%,3.4%,LAC,NO,1.5,2024,8
0.99,74.4%,4.4%,NYJ,NE,2.0,2024,8
0.96,74.6%,11.9%,BAL,CLE,3.5,2024,8
0.93,70.1%,5.9%,PIT,NYG,0.5,2024,8
0.92,67.9%,0.2%,SF,DAL,3.0,2024,8
0.92,67.9%,1.1%,HOU,IND,1.5,2024,8
0.9,66.6%,0.6%,MIA,ARI,0.5,2024,8
0.83,62.4%,2.8%,GB,JAX,1.0,2024,8
0.8,59.2%,0.1%,BUF,SEA,2.5,2024,8
0.79,57.9%,0.1%,CIN,PHI,2.0,2024,8
0.78,58.0%,2.0%,MIN,LAR,2.5,2024,8
0.73,53.5%,0.2%,ATL,TB,1.5,2024,8
0.71,52.2%,0.1%,WAS,CHI,0.5,2024,8
0.65,47.8%,0.1%,CHI,WAS,0.5,2024,8
0.63,46.5%,0.0%,TB,ATL,2.0,2024,8
0.58,42.0%,0.1%,LAR,MIN,1.0,2024,8
0.57,42.1%,0.2%,PHI,CIN,3.0,2024,8
0.56,40.8%,0.0%,SEA,BUF,0.0,2024,8
0.53,37.6%,0.0%,JAX,GB,0.0,2024,8
0.46,33.4%,0.1%,ARI,MIA,0.5,2024,8
0.44,32.1%,0.0%,IND,HOU,0.5,2024,8
0.44,32.1%,0.0%,DAL,SF,1.5,2024,8
0.43,29.9%,0.0%,NYG,PIT,0.5,2024,8
0.4,25.4%,0.0%,CLE,BAL,0.0,2024,8
0.37,25.6%,0.0%,NE,NYJ,0.0,2024,8
0.35,25.0%,0.0%,NO,LAC,1.0,2024,8
0.34,15.3%,0.0%,TEN,DET,0.5,2024,8
0.31,21.6%,0.0%,LV,KC,0.0,2024,8
0.3,14.9%,0.0%,CAR,DEN,0.0,2024,8
1.1,77.9%,7.1%,KC,TB,5.0,2024,9
1.05,78.5%,18.4%,BAL,DEN,4.0,2024,9
1.02,76.3%,18.5%,CIN,LV,2.0,2024,9
1.02,74.5%,12.8%,NO,CAR,0.5,2024,9
0.99,70.1%,5.1%,BUF,MIA,2.5,2024,9
0.98,74.7%,21.2%,PHI,JAX,4.5,2024,9
0.97,70.1%,8.7%,MIN,IND,2.5,2024,9
0.93,65.1%,3.2%,WAS,NYG,1.0,2024,9
0.89,61.3%,0.8%,TEN,NE,0.0,2024,9
0.89,61.2%,0.7%,ATL,DAL,2.5,2024,9
0.85,58.1%,0.2%,NYJ,HOU,1.5,2024,9
0.81,56.2%,0.4%,DET,GB,3.5,2024,9
0.79,54.3%,0.4%,LAC,CLE,2.5,2024,9
0.79,54.3%,0.3%,LAR,SEA,1.0,2024,9
0.77,53.4%,0.3%,ARI,CHI,1.5,2024,9
0.68,46.6%,0.1%,CHI,ARI,0.5,2024,9
0.67,45.7%,0.0%,SEA,LAR,0.0,2024,9
0.66,45.7%,0.2%,CLE,LAC,0.0,2024,9
0.64,43.8%,0.0%,GB,DET,1.5,2024,9
0.6,41.9%,1.1%,HOU,NYJ,1.0,2024,9
0.57,38.8%,0.1%,DAL,ATL,1.0,2024,9
0.56,38.7%,0.2%,NE,TEN,0.0,2024,9
0.52,34.9%,0.1%,NYG,WAS,0.5,2024,9
0.48,29.9%,0.0%,IND,MIN,0.5,2024,9
0.47,25.3%,0.0%,JAX,PHI,0.5,2024,9
0.46,29.9%,0.0%,MIA,BUF,1.0,2024,9
0.43,25.5%,0.0%,CAR,NO,0.0,2024,9
0.43,23.7%,0.0%,LV,CIN,0.0,2024,9
0.4,21.5%,0.0%,DEN,BAL,0.5,2024,9
0.35,22.1%,0.1%,TB,KC,2.0,2024,9
1.07,74.0%,5.4%,PHI,DAL,4.0,2024,10
1.06,75.1%,10.6%,KC,DEN,5.0,2024,10
1.06,71.8%,1.9%,SF,TB,2.5,2024,10
1.04,71.9%,6.4%,NYG,(n),0.0,2024,10
1.03,70.2%,2.4%,BAL,CIN,4.0,2024,10
1.0,71.6%,11.2%,CHI,NE,0.0,2024,10
0.99,77.6%,31.5%,LAC,TEN,2.5,2024,10
0.99,73.9%,20.3%,MIN,JAX,4.0,2024,10
0.98,66.4%,1.1%,DET,HOU,5.0,2024,10
0.97,66.4%,3.2%,BUF,IND,3.0,2024,10
0.93,64.1%,4.0%,ATL,NO,2.0,2024,10
0.82,55.2%,0.9%,LAR,MIA,1.5,2024,10
0.81,54.3%,0.1%,NYJ,ARI,2.0,2024,10
0.79,52.8%,0.2%,WAS,PIT,1.5,2024,10
0.7,47.2%,0.1%,PIT,WAS,0.5,2024,10
0.68,45.7%,0.4%,ARI,NYJ,1.5,2024,10
0.67,44.8%,0.1%,MIA,LAR,2.0,2024,10
0.56,35.9%,0.0%,NO,ATL,0.5,2024,10
0.52,33.6%,0.0%,IND,BUF,1.0,2024,10
0.51,33.6%,0.0%,HOU,DET,3.0,2024,10
0.5,26.1%,0.1%,JAX,MIN,0.5,2024,10
